file,boxes_csv,boxes_parquet,delta_boxes,kilos_csv,kilos_parquet,delta_kilos,rows_csv,rows_parquet,status
datos_semana_979.csv,1988228,1988228,0,24098292.0,24098292.0,0.0,718,718,OK
datos_semana_980.csv,2722192,2722192,0,31115010.0,31115010.0,0.0,951,951,OK
datos_semana_981.csv,2604850,2604850,0,28380363.0,28380363.0,0.0,911,911,OK
datos_semana_982.csv,1936146,1936146,0,19412730.0,19412730.0,0.0,717,717,OK
datos_semana_983.csv,1697491,1697491,0,15880346.0,15880346.0,0.0,702,702,OK
datos_semana_984.csv,1681878,1681878,0,13879334.0,13879334.0,0.0,688,688,OK
datos_semana_985.csv,1389039,1389039,0,11492603.0,11492603.0,0.0,745,745,OK
datos_semana_986.csv,2012890,2012890,0,14121973.0,14121973.0,0.0,1259,1259,OK
datos_semana_987.csv,3237829,3237829,0,18887577.0,18887577.0,0.0,1758,1758,OK
datos_semana_988.csv,5307111,5307111,0,25304228.0,25304228.0,0.0,2638,2638,OK
datos_semana_989.csv,7863988,7863988,0,36518559.0,36518559.0,0.0,3850,3850,OK
datos_semana_990.csv,11491588,11491588,0,52998973.0,52998973.0,0.0,5063,5063,OK
datos_semana_991.csv,11743670,11743670,0,51813553.0,51813553.0,0.0,4669,4669,OK
datos_semana_992.csv,14957862,14957862,0,71250383.0,71250383.0,0.0,5421,5421,OK
datos_semana_993.csv,12268374,12268374,0,56799205.0,56799205.0,0.0,4718,4718,OK
datos_semana_994.csv,9695747,9695747,0,48736835.0,48736835.0,0.0,4385,4385,OK
datos_semana_995.csv,8905234,8905234,0,50839382.0,50839382.0,0.0,4302,4302,OK
datos_semana_996.csv,8472310,8472310,0,52531527.0,52531527.0,0.0,4446,4446,OK
datos_semana_997.csv,9534512,9534512,0,63282728.0,63282728.0,0.0,4513,4513,OK
datos_semana_998.csv,10131079,10131079,0,72913070.0,72913070.0,0.0,4448,4448,OK
datos_semana_999.csv,9799249,9799249,0,73071409.0,73071409.0,0.0,4284,4284,OK
